customer_id,payment_method,monthly_charges,total_charges,total_charges_missing_flag
7218-HKQFK,Electronic check,94.2,167.5,0
4636-QRJKY,Electronic check,80.5,502.85,0
1135-LMECX,Mailed check,19.85,19.85,0
4332-MUOEZ,Credit card (automatic),94.3,1818.3,0
8535-SFUTN,Electronic check,106.45,6300.15,0
5956-VKDTT,Electronic check,74.35,334.8,0
8677-HDZEE,Bank transfer (automatic),105.45,5916.95,0
2475-MROZF,Credit card (automatic),95.0,2852.4,0
9412-GHEEC,Bank transfer (automatic),104.8,4131.95,0
3482-ABPKK,Mailed check,54.3,1546.3,0
6705-LXORM,Electronic check,70.05,302.6,0
0257-ZESQC,Bank transfer (automatic),75.2,1929.35,0
7531-GQHME,Credit card (automatic),20.05,265.45,0
5174-ITUMV,Electronic check,105.4,6989.45,0
4109-CYRBD,Electronic check,51.6,1442.0,0
0913-XWSCN,Bank transfer (automatic),85.5,4713.4,0
6825-UYPFK,Bank transfer (automatic),75.6,1758.6,0
8397-MVTAZ,Electronic check,100.05,3480.0,0
0750-EBAIU,Electronic check,91.25,4738.3,0
8606-CIQUL,Credit card (automatic),115.75,8399.15,0
3571-DPYUH,Credit card (automatic),94.7,5430.35,0
7601-GNDYK,Mailed check,19.6,686.95,0
0356-OBMAC,Bank transfer (automatic),99.9,5706.3,0
8067-NIOYM,Credit card (automatic),21.1,490.65,0
1403-GYAFU,Credit card (automatic),20.05,1360.25,0
4234-XTNEA,Electronic check,79.95,174.45,0
1297-VQDRP,Credit card (automatic),107.15,7379.8,0
9282-IZGQK,Electronic check,85.0,85.0,0
5348-CAGXB,Electronic check,89.55,1021.75,0
0621-HJWXJ,Bank transfer (automatic),81.55,5029.05,0
5844-QVTAT,Mailed check,58.45,1955.4,0
8905-IAZPF,Credit card (automatic),95.65,6744.2,0
5394-MEITZ,Bank transfer (automatic),80.6,4946.7,0
6859-QNXIQ,Bank transfer (automatic),113.1,8248.5,0
2782-LFZVW,Mailed check,58.95,601.6,0
2866-IKBTM,Mailed check,19.55,19.55,0
1342-JPNKI,Bank transfer (automatic),86.05,834.1,0
2817-NTQDO,Credit card (automatic),45.55,597.0,0
7129-AZJDE,Bank transfer (automatic),78.95,2647.2,0
6986-IJDHX,Mailed check,86.3,3266.0,0
2560-PPCHE,Bank transfer (automatic),105.05,6744.25,0
4676-MQUEA,Bank transfer (automatic),101.9,5265.5,0
8138-EALND,Mailed check,19.75,311.6,0
3580-HYCSP,Bank transfer (automatic),110.3,7966.9,0
1352-HNSAW,Bank transfer (automatic),115.6,8220.4,0
2075-PUEPR,Bank transfer (automatic),19.35,1153.25,0
1982-FEBTD,Credit card (automatic),25.6,514.75,0
5301-GAUUY,Bank transfer (automatic),80.35,2596.15,0
5791-KAJFD,Bank transfer (automatic),68.75,3808.0,0
2654-VBVPB,Bank transfer (automatic),19.9,19.9,0
1154-HYWWO,Mailed check,70.6,2708.2,0
2501-XWWTZ,Electronic check,70.2,760.05,0
3716-UVSPD,Electronic check,49.3,49.3,0
6815-ABQFQ,Electronic check,107.25,6033.3,0
7343-EOBEU,Mailed check,23.6,89.05,0
3701-SFMUH,Credit card (automatic),69.7,516.15,0
6103-LIANB,Credit card (automatic),99.5,5861.75,0
7319-VENRZ,Bank transfer (automatic),64.3,445.95,0
5846-NEQVZ,Credit card (automatic),70.85,4973.4,0
6967-QIQRV,Electronic check,101.9,1667.25,0
5781-RFZRP,Credit card (automatic),73.5,5357.75,0
0939-YAPAF,Electronic check,100.25,3527.6,0
0308-IVGOK,Credit card (automatic),40.4,422.6,0
7293-LSCDV,Credit card (automatic),19.25,1103.25,0
7025-WCBNE,Bank transfer (automatic),59.6,2754.0,0
5756-JYOJT,Credit card (automatic),64.9,697.25,0
4710-FDUIZ,Credit card (automatic),100.3,5614.45,0
6030-REHUX,Electronic check,110.85,3204.4,0
9548-LIGTA,Mailed check,81.05,4747.65,0
5150-LJNSR,Bank transfer (automatic),98.05,3082.1,0
8270-RKSAP,Electronic check,70.5,597.9,0
6522-YRBXD,Electronic check,94.55,3365.4,0
2640-LYMOV,Mailed check,19.65,38.8,0
1218-VKFPE,Mailed check,19.0,233.55,0
3627-FHKBK,Mailed check,75.3,75.3,0
2865-TCHJW,Electronic check,89.2,346.2,0
1423-BMPBQ,Mailed check,19.0,19.0,0
2393-DIVAI,Mailed check,20.0,61.7,0
5192-EBGOV,Electronic check,85.7,85.7,0
4568-KNYWR,Credit card (automatic),63.25,3342.45,0
8752-IMQOS,Mailed check,20.1,85.1,0
0742-LAFQK,Electronic check,99.15,7422.1,0
0795-LAFGP,Electronic check,90.4,6668.05,0
0619-OLYUR,Credit card (automatic),111.9,8071.05,0
5512-IDZEI,Electronic check,24.9,1174.8,0
0459-SPZHJ,Credit card (automatic),83.5,5435.0,0
0215-BQKGS,Credit card (automatic),84.3,2438.6,0
9244-ZVAPM,Mailed check,45.6,45.6,0
0719-SYFRB,Mailed check,61.65,713.75,0
8208-EUMTE,Mailed check,54.85,916.15,0
5172-MIGPM,Mailed check,65.55,237.2,0
1710-RCXUS,Credit card (automatic),90.35,4614.55,0
0374-FIUCA,Credit card (automatic),20.4,1414.45,0
5839-SUYVZ,Credit card (automatic),74.55,1170.5,0
5173-ZXXXL,Mailed check,19.95,47.7,0
1096-ADRUX,Bank transfer (automatic),74.25,4859.25,0
2001-MCUUW,Electronic check,108.65,4903.2,0
2731-GJRDG,Bank transfer (automatic),109.55,3608.0,0
4723-BEGSG,Credit card (automatic),86.65,6094.25,0
6516-NKQBO,Credit card (automatic),81.0,3084.9,0
8672-OAUPW,Credit card (automatic),47.85,2356.75,0
8207-DMRVL,Bank transfer (automatic),114.55,8306.05,0
3419-SNJJD,Bank transfer (automatic),105.25,6786.4,0
6543-CPZMK,Electronic check,29.95,248.95,0
4765-OXPPD,Mailed check,65.0,663.05,0
2804-ETQDK,Mailed check,20.55,1357.1,0
6689-VRRTK,Credit card (automatic),109.8,4860.35,0
7138-GIRSH,Bank transfer (automatic),69.5,3418.2,0
9396-ZSFLL,Mailed check,48.85,631.4,0
6464-KEXXH,Credit card (automatic),25.25,186.3,0
7134-MJPDY,Credit card (automatic),102.85,6976.75,0
5240-CAOYT,Bank transfer (automatic),87.55,4884.85,0
4059-IIEBK,Bank transfer (automatic),78.55,522.95,0
4881-JVQOD,Bank transfer (automatic),34.55,362.6,0
0516-UXRMT,Electronic check,92.05,5755.8,0
4851-BQDNX,Electronic check,85.05,3355.65,0
5148-HKFIR,Mailed check,19.7,406.95,0
1009-IRMNA,Bank transfer (automatic),20.0,137.6,0
3003-CMDUU,Electronic check,95.15,2395.7,0
5016-IBERQ,Electronic check,84.25,1968.1,0
6797-UCJHZ,Credit card (automatic),104.6,6819.45,0
2469-DTSGX,Electronic check,111.65,7943.45,0
4554-YGZIH,Credit card (automatic),90.05,4547.25,0
5099-BAILX,Bank transfer (automatic),110.75,4687.9,0
9931-KGHOA,Bank transfer (automatic),55.0,2473.95,0
1775-KWJKQ,Credit card (automatic),89.85,6562.9,0
7665-VIGUD,Mailed check,20.35,176.3,0
9411-TPQQV,Bank transfer (automatic),54.55,2236.2,0
7207-RMRDB,Electronic check,105.5,6985.65,0
7954-MLBUN,Bank transfer (automatic),99.45,3109.9,0
2077-DDHJK,Credit card (automatic),70.9,4911.35,0
4913-EHYUI,Bank transfer (automatic),104.55,5794.65,0
0195-IESCP,Electronic check,85.25,855.3,0
9574-BOSMD,Bank transfer (automatic),25.4,1620.2,0
4580-TMHJU,Electronic check,56.15,2499.3,0
0970-ETWGE,Electronic check,89.55,89.55,0
4908-XAXAY,Bank transfer (automatic),89.85,4287.2,0
8404-VLQFB,Electronic check,25.25,394.85,0
1626-ERCMM,Electronic check,94.55,1899.65,0
0887-HJGAR,Mailed check,45.7,45.7,0
2391-IPLOP,Electronic check,69.65,3442.15,0
5644-PDMZC,Electronic check,89.5,161.5,0
3509-GWQGF,Credit card (automatic),70.0,1732.6,0
9576-ANLXO,Bank transfer (automatic),69.55,222.3,0
2024-BASKD,Mailed check,74.6,74.6,0
5845-BZZIB,Mailed check,20.1,655.3,0
1140-UKVZG,Mailed check,24.8,475.25,0
4160-AMJTL,Electronic check,19.65,164.3,0
5183-SNMJQ,Credit card (automatic),95.1,865.1,0
8100-PNJMH,Credit card (automatic),88.85,6132.7,0
7838-LAZFO,Bank transfer (automatic),78.8,3597.5,0
4464-JCOLN,Mailed check,19.85,35.9,0
2085-JVGAD,Bank transfer (automatic),20.35,697.65,0
5650-VDUDS,Mailed check,24.25,96.05,0
8095-WANWK,Mailed check,45.25,428.7,0
3030-ZKIWL,Mailed check,20.05,20.05,0
9565-FLVCG,Mailed check,69.55,4459.15,0
8755-OGKNA,Bank transfer (automatic),19.5,1167.6,0
2800-VEQXM,Mailed check,74.75,238.1,0
7538-GWHML,Electronic check,69.65,145.15,0
5533-RJFTJ,Bank transfer (automatic),30.2,1453.1,0
3859-CVCET,Mailed check,45.65,191.05,0
0214-JHPFW,Bank transfer (automatic),57.8,4039.3,0
5642-MHDQT,Bank transfer (automatic),19.85,1039.45,0
3088-FVYWK,Credit card (automatic),25.55,1336.1,0
3276-HDUEG,Mailed check,75.05,75.05,0
9092-GDZKO,Credit card (automatic),24.85,493.4,0
0823-HSCDJ,Electronic check,49.15,2550.9,0
3729-OWRVL,Electronic check,110.35,7246.15,0
2324-AALNO,Bank transfer (automatic),24.55,1203.95,0
0822-GAVAP,Electronic check,34.7,62.25,0
5760-IFJOZ,Mailed check,107.95,313.6,0
2826-UWHIS,Bank transfer (automatic),81.4,3775.85,0
1448-PWKYE,Electronic check,80.0,80.0,0
7501-IWUNG,Bank transfer (automatic),73.8,4616.05,0
4957-TREIR,Credit card (automatic),64.4,195.65,0
7251-LJBQN,Credit card (automatic),103.75,4188.4,0
8040-MNRTF,Mailed check,71.1,71.1,0
1536-HBSWP,Electronic check,49.9,49.9,0
5313-FPXWG,Bank transfer (automatic),24.6,1266.4,0
0067-DKWBL,Electronic check,49.25,91.1,0
0946-FKYTX,Mailed check,30.1,1623.4,0
5076-YVXCM,Bank transfer (automatic),83.4,4149.45,0
8262-COGGB,Mailed check,20.45,20.45,0
6663-JOCQO,Bank transfer (automatic),75.25,2344.5,0
9620-QJREV,Credit card (automatic),20.55,1013.05,0
2276-YDAVZ,Credit card (automatic),75.1,270.7,0
2682-KEVRP,Mailed check,20.05,417.0,0
2480-JZOSN,Mailed check,20.65,20.65,0
0078-XZMHT,Bank transfer (automatic),85.15,6316.2,0
5896-NPFWW,Electronic check,50.15,168.15,0
9978-HYCIN,Bank transfer (automatic),84.95,4018.05,0
8338-QIUNR,Credit card (automatic),66.5,4811.6,0
1525-LNLOJ,Bank transfer (automatic),63.3,4189.7,0
9450-TRJUU,Electronic check,83.15,2848.45,0
1766-GKNMI,Electronic check,84.9,2516.2,0
6942-LBFDP,Mailed check,20.55,33.6,0
1456-TWCGB,Mailed check,49.25,208.45,0
7133-VBDCG,Bank transfer (automatic),79.85,2015.35,0
7596-ZYWBB,Mailed check,59.6,3739.8,0
8329-UTMVM,Bank transfer (automatic),104.65,2964.0,0
3014-WJKSM,Credit card (automatic),75.3,2263.4,0
3347-YJZZE,Credit card (automatic),80.1,2211.8,0
1029-QFBEN,Mailed check,19.55,19.55,0
7929-DMBCV,Mailed check,81.0,1683.7,0
9661-JALZV,Credit card (automatic),24.7,1519.0,0
5433-KYGHE,Mailed check,86.0,1164.05,0
4312-KFRXN,Mailed check,25.4,1710.9,0
5575-TPIZQ,Credit card (automatic),89.15,4245.55,0
0114-IGABW,Bank transfer (automatic),58.25,4145.9,0
9944-AEXBM,Bank transfer (automatic),85.65,2664.3,0
1853-ARAAQ,Credit card (automatic),50.35,1277.5,0
6952-OMNWB,Credit card (automatic),80.35,5589.3,0
4697-LUPSU,Mailed check,20.2,34.75,0
8434-VGEQQ,Credit card (automatic),20.55,1305.95,0
4952-YSOGZ,Electronic check,85.95,381.3,0
1589-AGTLK,Electronic check,45.35,141.5,0
5244-IRFIH,Electronic check,94.5,3105.55,0
6549-YMFAW,Mailed check,21.25,204.55,0
4950-HKQTE,Mailed check,26.25,605.9,0
6786-OBWQR,Electronic check,80.85,356.1,0
2684-EIWEO,Credit card (automatic),91.7,2758.15,0
2753-JMMCV,Credit card (automatic),74.2,4805.65,0
6439-GTPCA,Electronic check,87.25,3941.7,0
6621-YOBKI,Mailed check,20.35,92.75,0
1216-JWVUX,Electronic check,75.5,1901.05,0
7564-GHCVB,Bank transfer (automatic),79.05,5730.7,0
1173-NOEYG,Bank transfer (automatic),90.15,2423.4,0
7595-EHCDL,Credit card (automatic),50.6,1653.45,0
6647-ZEDXT,Credit card (automatic),110.45,3327.05,0
2521-NPUZR,Credit card (automatic),101.0,7085.5,0
1307-TVUFB,Bank transfer (automatic),79.35,3344.1,0
7503-MIOGA,Bank transfer (automatic),89.85,6697.35,0
4381-MHQDC,Mailed check,65.0,2879.9,0
6923-JHPMP,Electronic check,80.45,137.1,0
5138-WVKYJ,Electronic check,98.55,1008.55,0
4018-PPNDW,Mailed check,24.1,1551.6,0
1635-FJFCC,Credit card (automatic),44.05,202.15,0
2499-AJYUA,Credit card (automatic),110.8,7882.25,0
6919-ELBGL,Bank transfer (automatic),114.95,8196.4,0
3966-HRMZA,Mailed check,75.05,202.9,0
6425-JWTDV,Mailed check,19.25,855.1,0
8405-IGQFX,Credit card (automatic),90.05,5817.0,0
8224-IVVPA,Mailed check,56.7,1652.95,0
9477-LGWQI,Credit card (automatic),80.15,5600.15,0
1410-RSCMR,Credit card (automatic),71.35,515.75,0
3115-CZMZD,Mailed check,20.25,0.0,1
0139-IVFJG,Electronic check,90.35,190.5,0
6683-VLCTZ,Electronic check,98.55,1842.8,0
5730-DBDSI,Bank transfer (automatic),19.7,1253.8,0
0030-FNXPP,Mailed check,19.85,57.2,0
2189-WWOEW,Bank transfer (automatic),85.9,1269.55,0
5684-FJVYR,Bank transfer (automatic),90.35,6563.4,0
4013-GUXND,Mailed check,20.8,20.8,0
1894-IGFSG,Electronic check,89.25,1907.85,0
7379-POKDZ,Electronic check,70.3,208.85,0
1266-NZYUI,Bank transfer (automatic),66.85,4758.8,0
7969-FFOWG,Mailed check,19.9,1292.6,0
4718-DHSMV,Mailed check,35.8,363.15,0
5175-WLYXL,Mailed check,78.85,1600.25,0
7817-OMJNA,Bank transfer (automatic),20.4,275.7,0
8728-SKJLR,Electronic check,74.25,3089.1,0
3137-NYQQI,Mailed check,64.8,1175.6,0
7706-DZNKK,Credit card (automatic),20.45,237.3,0
0236-HFWSV,Electronic check,93.35,1444.65,0
3900-AQPHZ,Mailed check,19.9,19.9,0
5842-POCOP,Mailed check,88.9,454.15,0
2037-XJFUP,Electronic check,95.8,3036.75,0
8823-RLPWL,Credit card (automatic),110.65,8065.65,0
9505-SQFSW,Mailed check,40.3,92.5,0
7314-OXENN,Electronic check,82.0,184.65,0
3758-CKOQL,Credit card (automatic),107.0,6152.3,0
0322-CHQRU,Electronic check,45.35,89.5,0
5676-CFLYY,Credit card (automatic),73.35,5154.5,0
7521-AFHAB,Mailed check,44.8,220.45,0
0285-INHLN,Credit card (automatic),54.75,1510.3,0
4678-DVQEO,Electronic check,52.2,52.2,0
5125-CNDSP,Bank transfer (automatic),40.6,2588.95,0
0691-IFBQW,Electronic check,110.0,4874.8,0
4992-LTJNE,Bank transfer (automatic),55.3,3983.6,0
2202-OUTMO,Bank transfer (automatic),60.85,2003.6,0
0810-BDHAW,Electronic check,78.4,1832.4,0
0229-LFJAF,Bank transfer (automatic),69.65,4908.25,0
7131-ZQZNK,Credit card (automatic),59.85,3590.2,0
3442-ZHHCC,Credit card (automatic),76.9,5023.0,0
5726-CVNYA,Mailed check,19.85,146.6,0
9871-ELEYA,Credit card (automatic),67.65,2339.3,0
4257-GAESD,Credit card (automatic),45.0,298.7,0
5173-WXOQV,Mailed check,64.2,143.65,0
2040-OBMLJ,Credit card (automatic),81.7,2548.65,0
6286-ZHAOK,Bank transfer (automatic),25.55,507.4,0
3807-XHCJH,Electronic check,20.0,20.0,0
3009-JWMPU,Electronic check,96.75,6125.4,0
5671-RQRLP,Credit card (automatic),75.65,5411.4,0
1450-GALXR,Electronic check,98.5,1058.25,0
8859-AXJZP,Mailed check,23.8,903.8,0
3174-AKMAS,Credit card (automatic),64.2,3009.5,0
3138-BKYAV,Electronic check,85.35,489.45,0
9926-PJHDQ,Bank transfer (automatic),76.8,5468.45,0
7382-DFJTU,Credit card (automatic),55.2,1058.1,0
2798-NYLMZ,Credit card (automatic),108.55,7616.0,0
4289-DTDKW,Electronic check,101.3,4113.1,0
1820-TQVEV,Electronic check,69.55,69.55,0
2239-JALAW,Bank transfer (automatic),103.25,6017.65,0
4853-RULSV,Credit card (automatic),104.0,7250.15,0
8098-TDCBU,Electronic check,25.25,1108.2,0
3551-GAEGL,Bank transfer (automatic),30.4,938.65,0
4785-NKHCX,Bank transfer (automatic),20.05,94.15,0
3196-NVXLZ,Mailed check,84.6,2088.05,0
6275-YDUVO,Mailed check,86.2,178.7,0
0036-IHMOT,Bank transfer (automatic),103.7,5656.75,0
0115-TFERT,Electronic check,111.2,2317.1,0
4178-EGMON,Credit card (automatic),88.0,5986.45,0
4220-TINQT,Electronic check,106.35,6751.35,0
5318-YKDPV,Credit card (automatic),79.15,3566.6,0
7975-TZMLR,Electronic check,103.1,4889.3,0
0295-QVKPB,Credit card (automatic),63.95,318.1,0
4335-BSMJS,Credit card (automatic),25.8,1563.95,0
2311-QYMUQ,Credit card (automatic),89.45,1430.25,0
3643-AHCFP,Bank transfer (automatic),95.6,644.35,0
9146-JRIOX,Mailed check,25.55,372.45,0
3104-OWCGK,Electronic check,90.95,5453.4,0
5337-IIWKZ,Electronic check,44.85,1442.6,0
9101-BWFSS,Electronic check,108.55,5610.7,0
9650-VBUOG,Credit card (automatic),25.05,963.95,0
3487-EARAT,Credit card (automatic),74.1,5222.3,0
2672-TGEFF,Electronic check,88.8,3340.55,0
9231-ZJYAM,Electronic check,78.85,292.8,0
4250-WAROZ,Electronic check,93.25,5774.55,0
8184-WMOFI,Credit card (automatic),71.4,4487.3,0
6982-SSHFK,Mailed check,44.4,44.4,0
6092-QZVPP,Credit card (automatic),79.2,2854.95,0
4625-LAMOB,Credit card (automatic),20.4,905.55,0
0727-BMPLR,Electronic check,100.0,5509.3,0
0392-BZIUW,Credit card (automatic),105.0,7589.8,0
1038-ZAGBI,Bank transfer (automatic),19.8,229.6,0
6549-NNDYT,Bank transfer (automatic),30.85,394.1,0
3027-ZTDHO,Electronic check,89.9,89.9,0
0422-OHQHQ,Mailed check,20.55,295.95,0
6916-HIJSE,Bank transfer (automatic),84.85,5459.2,0
2316-ESMLS,Credit card (automatic),33.15,444.75,0
9778-OGKQZ,Credit card (automatic),92.0,6782.15,0
7408-OFWXJ,Credit card (automatic),89.8,6510.45,0
6007-TCTST,Bank transfer (automatic),115.8,8476.5,0
2252-NKNSI,Mailed check,85.15,4461.85,0
8713-IGZSO,Mailed check,24.85,62.0,0
7905-TVXTA,Electronic check,64.35,352.65,0
7695-PKLCZ,Credit card (automatic),20.5,1424.9,0
2382-BCKQJ,Electronic check,100.15,6413.65,0
8374-UULRV,Credit card (automatic),86.05,6309.65,0
2207-NHRJK,Electronic check,50.8,50.8,0
3224-DFQNQ,Electronic check,89.0,5898.6,0
5275-PMFUT,Credit card (automatic),64.8,4719.75,0
4795-UXVCJ,Credit card (automatic),19.8,457.3,0
9777-IQHWP,Bank transfer (automatic),93.4,5822.3,0
0947-MUGVO,Electronic check,73.65,1463.5,0
9944-HKVVB,Electronic check,95.1,307.4,0
4124-MMETB,Credit card (automatic),94.65,2104.55,0
3671-SHRSP,Mailed check,80.6,319.15,0
0979-MOZQI,Bank transfer (automatic),39.0,2337.45,0
2732-ISEZX,Mailed check,20.5,104.3,0
3313-QKNKB,Electronic check,85.55,5084.65,0
0323-XWWTN,Mailed check,26.4,121.25,0
1937-OTUKY,Bank transfer (automatic),98.2,7015.9,0
1573-LGXBA,Credit card (automatic),97.55,5598.0,0
1764-VUUMT,Credit card (automatic),19.95,1269.1,0
5073-WXOYN,Electronic check,50.8,3027.4,0
4713-ZBURT,Bank transfer (automatic),99.7,4634.35,0
3050-GBUSH,Credit card (automatic),34.8,113.95,0
0207-MDKNV,Electronic check,105.1,1582.75,0
7876-AEHIG,Bank transfer (automatic),60.15,3077.0,0
7945-HLKEA,Electronic check,64.75,4039.5,0
9342-VNIMQ,Bank transfer (automatic),54.65,1665.2,0
9851-KIELU,Electronic check,110.1,1043.3,0
3523-BRGUW,Credit card (automatic),19.3,504.2,0
3908-BLSYF,Electronic check,83.9,497.55,0
3199-NPKCN,Electronic check,111.25,7511.65,0
5170-PTRKA,Credit card (automatic),35.8,1782.0,0
4661-NJEUX,Mailed check,20.05,20.05,0
2123-AGEEN,Electronic check,84.35,609.65,0
1258-YMZNM,Bank transfer (automatic),110.5,2857.6,0
0048-LUMLS,Credit card (automatic),91.2,3247.55,0
7549-MYGPK,Electronic check,100.55,6215.35,0
5898-IGSLP,Electronic check,89.3,2823.0,0
3804-RVTGV,Bank transfer (automatic),103.85,5017.9,0
6259-WJQLC,Credit card (automatic),81.1,2619.25,0
9227-LUNBG,Electronic check,24.6,24.6,0
7997-EASSD,Credit card (automatic),81.2,4965.1,0
0730-KOAVE,Credit card (automatic),94.3,2679.7,0
8975-SKGRX,Bank transfer (automatic),116.1,8310.55,0
0678-RLHVP,Electronic check,105.55,5682.25,0
4315-MURBD,Bank transfer (automatic),98.9,1120.95,0
2267-FPIMA,Credit card (automatic),94.4,4914.9,0
1051-GEJLJ,Mailed check,19.5,27.55,0
9734-YWGEX,Credit card (automatic),98.3,923.5,0
2719-BDAQO,Electronic check,93.85,1625.65,0
5285-MVEHD,Credit card (automatic),105.6,6068.65,0
0379-DJQHR,Credit card (automatic),81.35,5398.6,0
0781-LKXBR,Electronic check,100.5,918.6,0
5543-QDCRY,Electronic check,56.4,234.85,0
0297-RBCSG,Bank transfer (automatic),65.35,1231.85,0
4694-PHWFW,Mailed check,19.95,170.9,0
0835-JKADZ,Electronic check,111.25,7984.15,0
1907-UBQFC,Electronic check,72.85,688.65,0
7508-SMHXL,Credit card (automatic),89.0,1288.3,0
3865-YIOTT,Bank transfer (automatic),106.1,7848.5,0
5993-BQHEA,Credit card (automatic),20.05,267.0,0
6024-RUGGH,Bank transfer (automatic),25.2,1798.9,0
6513-EECDB,Electronic check,73.55,73.55,0
3956-CJUST,Bank transfer (automatic),75.4,1643.55,0
4079-WWQQQ,Bank transfer (automatic),65.55,4807.45,0
6103-BOCOU,Electronic check,80.7,2193.0,0
5149-TGWDZ,Mailed check,104.55,2239.4,0
7471-WNSUF,Bank transfer (automatic),24.15,1505.9,0
8942-DBMHZ,Mailed check,20.45,255.35,0
4301-VVZKA,Electronic check,75.4,1189.4,0
9199-PWQVC,Credit card (automatic),79.7,4786.15,0
4824-GUCBY,Electronic check,81.7,1820.9,0
5393-HJZSM,Bank transfer (automatic),76.3,2404.15,0
7074-IEVOJ,Electronic check,79.4,205.05,0
9625-QSTYE,Electronic check,81.15,952.3,0
0862-PRCBS,Credit card (automatic),103.75,7039.45,0
8812-ZRHFP,Electronic check,86.45,2538.05,0
5146-CBVOE,Bank transfer (automatic),75.1,1212.85,0
0454-OKRCT,Bank transfer (automatic),80.6,2651.1,0
5787-KXGIY,Credit card (automatic),19.3,1304.8,0
4750-ZRXIU,Electronic check,84.6,360.1,0
4198-VFOEA,Mailed check,33.6,435.45,0
6630-UJZMY,Electronic check,83.25,308.05,0
5709-LVOEQ,Mailed check,80.85,0.0,1
6400-BWQKW,Electronic check,79.05,434.5,0
2692-AQCPF,Credit card (automatic),108.05,7118.9,0
0347-UBKUZ,Mailed check,19.9,320.45,0
0835-DUUIQ,Bank transfer (automatic),21.05,531.55,0
0811-GSDTP,Electronic check,30.15,382.2,0
7567-ECMCM,Credit card (automatic),79.85,2001.0,0
6115-ZTBFQ,Bank transfer (automatic),65.5,4919.7,0
6353-BRMMA,Bank transfer (automatic),104.1,5645.8,0
6680-WKXRZ,Bank transfer (automatic),74.4,215.8,0
6231-WFGFH,Mailed check,20.5,77.6,0
9904-EHEVJ,Mailed check,91.35,2896.55,0
7028-DVOIQ,Electronic check,99.05,3395.8,0
6169-PPETC,Bank transfer (automatic),20.5,759.35,0
4208-UFFGW,Mailed check,44.95,85.15,0
8584-KMVXD,Electronic check,75.6,535.55,0
8467-WYNSR,Mailed check,55.1,1253.15,0
0851-DFJKB,Electronic check,58.95,955.15,0
5382-SOYZL,Electronic check,95.1,2162.6,0
9448-REEVD,Credit card (automatic),44.7,44.7,0
3261-CQXOL,Bank transfer (automatic),25.45,1813.35,0
8388-FYNPZ,Electronic check,56.75,245.15,0
4002-BQWPQ,Bank transfer (automatic),81.75,2028.8,0
5651-YLPRD,Electronic check,86.1,2723.75,0
2826-DXLQO,Bank transfer (automatic),29.8,220.45,0
4378-BZYFP,Mailed check,20.5,365.8,0
9489-UTFKA,Bank transfer (automatic),60.9,551.95,0
4849-PYRLQ,Bank transfer (automatic),73.25,4054.2,0
9117-SHLZX,Mailed check,45.7,45.7,0
9889-TMAHG,Credit card (automatic),100.3,832.35,0
4541-RMRLG,Electronic check,19.25,112.3,0
7764-BDPEE,Mailed check,20.85,60.65,0
3429-IFLEM,Credit card (automatic),77.35,5550.1,0
3158-MOERK,Electronic check,96.0,174.8,0
7294-TMAOP,Electronic check,90.55,90.55,0
5002-GCQFH,Bank transfer (automatic),93.85,4733.1,0
0556-FJEGU,Bank transfer (automatic),70.1,4048.95,0
8919-FYFQZ,Electronic check,30.35,1359.7,0
0604-THJFP,Credit card (automatic),75.95,4542.35,0
2834-JRTUA,Electronic check,108.05,7532.15,0
5875-YPQFJ,Electronic check,69.9,69.9,0
5879-SESNB,Electronic check,75.25,888.65,0
6646-QVXLR,Electronic check,103.75,6383.35,0
6461-PPAXN,Bank transfer (automatic),54.95,1916.0,0
3318-ISQFQ,Bank transfer (automatic),19.5,413.0,0
1106-HRLKZ,Mailed check,19.6,808.95,0
2483-XSSMZ,Electronic check,47.85,1886.4,0
8603-IJWDN,Electronic check,86.6,86.6,0
8165-ZJRNM,Bank transfer (automatic),23.75,1679.25,0
9369-XFEHK,Bank transfer (automatic),80.6,2656.5,0
2604-XVDAM,Bank transfer (automatic),43.8,540.95,0
3717-OFRTN,Bank transfer (automatic),19.75,19.75,0
