customer_id,contract,paperless_billing,churn
6663-JOCQO,One year,Yes,No
9620-QJREV,One year,No,No
2276-YDAVZ,Month-to-month,Yes,Yes
2682-KEVRP,One year,Yes,No
2480-JZOSN,Month-to-month,Yes,No
0078-XZMHT,Two year,Yes,No
5896-NPFWW,Month-to-month,Yes,Yes
9978-HYCIN,One year,Yes,No
8338-QIUNR,Two year,Yes,No
1525-LNLOJ,Two year,Yes,No
9450-TRJUU,Month-to-month,No,No
1766-GKNMI,Month-to-month,Yes,No
6942-LBFDP,Month-to-month,Yes,No
1456-TWCGB,Month-to-month,No,No
7133-VBDCG,Month-to-month,Yes,Yes
7596-ZYWBB,Two year,Yes,No
8329-UTMVM,One year,Yes,No
3014-WJKSM,Month-to-month,Yes,No
3347-YJZZE,Month-to-month,No,No
1029-QFBEN,Month-to-month,No,Yes
7929-DMBCV,Month-to-month,Yes,No
9661-JALZV,Two year,Yes,No
5433-KYGHE,Month-to-month,Yes,No
4312-KFRXN,Two year,No,No
5575-TPIZQ,Month-to-month,Yes,No
0114-IGABW,Two year,No,No
9944-AEXBM,Month-to-month,Yes,No
1853-ARAAQ,Month-to-month,Yes,No
6952-OMNWB,Month-to-month,Yes,No
4697-LUPSU,One year,No,No
8434-VGEQQ,Two year,No,No
4952-YSOGZ,Month-to-month,Yes,Yes
1589-AGTLK,Month-to-month,Yes,Yes
5244-IRFIH,Month-to-month,Yes,Yes
6549-YMFAW,Month-to-month,Yes,No
4950-HKQTE,Two year,No,No
6786-OBWQR,Month-to-month,Yes,No
2684-EIWEO,Month-to-month,No,Yes
2753-JMMCV,Two year,Yes,No
6439-GTPCA,Month-to-month,Yes,Yes
6621-YOBKI,Month-to-month,No,No
1216-JWVUX,Month-to-month,Yes,No
7564-GHCVB,Two year,No,No
1173-NOEYG,Month-to-month,No,No
7595-EHCDL,Month-to-month,No,No
6647-ZEDXT,One year,No,No
2521-NPUZR,Two year,No,No
1307-TVUFB,Month-to-month,Yes,No
7503-MIOGA,Two year,Yes,No
4381-MHQDC,Two year,Yes,No
6923-JHPMP,Month-to-month,Yes,No
5138-WVKYJ,Month-to-month,No,Yes
4018-PPNDW,Two year,Yes,No
1635-FJFCC,Month-to-month,Yes,No
2499-AJYUA,Two year,Yes,No
6919-ELBGL,Two year,Yes,No
3966-HRMZA,Month-to-month,No,No
6425-JWTDV,Two year,No,No
8405-IGQFX,One year,Yes,No
8224-IVVPA,Month-to-month,Yes,No
9477-LGWQI,Two year,Yes,No
1410-RSCMR,Month-to-month,Yes,No
3115-CZMZD,Two year,No,No
0139-IVFJG,Month-to-month,No,No
6683-VLCTZ,Month-to-month,Yes,Yes
5730-DBDSI,Two year,No,No
0030-FNXPP,Month-to-month,No,No
2189-WWOEW,Month-to-month,Yes,Yes
5684-FJVYR,Two year,Yes,No
4013-GUXND,Month-to-month,No,No
1894-IGFSG,Month-to-month,No,Yes
7379-POKDZ,Month-to-month,Yes,Yes
1266-NZYUI,Two year,No,No
7969-FFOWG,Two year,No,No
4718-DHSMV,Month-to-month,Yes,No
5175-WLYXL,Month-to-month,Yes,No
7817-OMJNA,One year,No,No
8728-SKJLR,Month-to-month,Yes,No
3137-NYQQI,One year,No,No
7706-DZNKK,Month-to-month,Yes,No
0236-HFWSV,Month-to-month,Yes,Yes
3900-AQPHZ,Month-to-month,No,Yes
5842-POCOP,Month-to-month,Yes,Yes
2037-XJFUP,One year,Yes,Yes
8823-RLPWL,Two year,Yes,No
9505-SQFSW,Month-to-month,No,No
7314-OXENN,Month-to-month,Yes,Yes
3758-CKOQL,One year,Yes,No
0322-CHQRU,Month-to-month,No,Yes
5676-CFLYY,Two year,Yes,No
7521-AFHAB,Month-to-month,No,No
0285-INHLN,Month-to-month,Yes,No
4678-DVQEO,Month-to-month,Yes,Yes
5125-CNDSP,One year,Yes,No
0691-IFBQW,One year,Yes,Yes
4992-LTJNE,Two year,No,No
2202-OUTMO,Month-to-month,Yes,No
0810-BDHAW,One year,No,No
0229-LFJAF,Two year,No,No
7131-ZQZNK,Two year,No,No
3442-ZHHCC,One year,Yes,No
5726-CVNYA,Two year,Yes,No
9871-ELEYA,Two year,No,No
4257-GAESD,Month-to-month,No,No
5173-WXOQV,Month-to-month,Yes,No
2040-OBMLJ,One year,No,No
6286-ZHAOK,Month-to-month,Yes,No
3807-XHCJH,Month-to-month,No,No
3009-JWMPU,One year,Yes,Yes
5671-RQRLP,Two year,Yes,No
1450-GALXR,Month-to-month,Yes,Yes
8859-AXJZP,Two year,Yes,No
3174-AKMAS,Two year,Yes,No
3138-BKYAV,Month-to-month,Yes,Yes
9926-PJHDQ,Two year,Yes,No
7382-DFJTU,Month-to-month,No,No
2798-NYLMZ,Two year,Yes,No
4289-DTDKW,Month-to-month,Yes,Yes
1820-TQVEV,Month-to-month,Yes,Yes
2239-JALAW,One year,Yes,Yes
4853-RULSV,Two year,Yes,Yes
8098-TDCBU,Two year,No,No
3551-GAEGL,One year,No,No
4785-NKHCX,Month-to-month,No,No
3196-NVXLZ,Month-to-month,Yes,No
6275-YDUVO,Month-to-month,Yes,Yes
0036-IHMOT,One year,Yes,No
0115-TFERT,Month-to-month,Yes,Yes
4178-EGMON,Two year,Yes,No
4220-TINQT,Month-to-month,Yes,No
5318-YKDPV,Two year,Yes,No
7975-TZMLR,One year,Yes,No
0295-QVKPB,Month-to-month,Yes,No
4335-BSMJS,Two year,Yes,No
2311-QYMUQ,Month-to-month,Yes,Yes
3643-AHCFP,Month-to-month,Yes,Yes
9146-JRIOX,Month-to-month,No,No
3104-OWCGK,One year,No,Yes
5337-IIWKZ,Month-to-month,Yes,No
9101-BWFSS,One year,No,Yes
9650-VBUOG,Two year,No,No
3487-EARAT,One year,No,No
2672-TGEFF,Month-to-month,Yes,No
9231-ZJYAM,Month-to-month,Yes,Yes
4250-WAROZ,Month-to-month,Yes,No
8184-WMOFI,One year,No,No
6982-SSHFK,Month-to-month,No,Yes
6092-QZVPP,Month-to-month,Yes,No
4625-LAMOB,Two year,No,No
0727-BMPLR,One year,Yes,Yes
0392-BZIUW,Two year,Yes,No
1038-ZAGBI,One year,No,Yes
6549-NNDYT,Month-to-month,Yes,No
3027-ZTDHO,Month-to-month,Yes,Yes
0422-OHQHQ,One year,No,No
6916-HIJSE,Two year,Yes,No
2316-ESMLS,One year,No,No
9778-OGKQZ,Two year,Yes,No
7408-OFWXJ,Two year,No,No
6007-TCTST,Two year,Yes,No
2252-NKNSI,Two year,Yes,No
8713-IGZSO,Month-to-month,No,No
7905-TVXTA,Month-to-month,Yes,No
7695-PKLCZ,Two year,No,No
2382-BCKQJ,One year,Yes,Yes
8374-UULRV,Two year,No,No
2207-NHRJK,Month-to-month,No,Yes
3224-DFQNQ,One year,No,No
5275-PMFUT,Two year,Yes,No
4795-UXVCJ,One year,No,No
9777-IQHWP,Two year,No,No
0947-MUGVO,Month-to-month,Yes,Yes
9944-HKVVB,Month-to-month,Yes,Yes
4124-MMETB,Month-to-month,Yes,Yes
3671-SHRSP,Month-to-month,Yes,Yes
0979-MOZQI,Two year,Yes,No
2732-ISEZX,Month-to-month,Yes,No
3313-QKNKB,One year,No,Yes
0323-XWWTN,Two year,Yes,No
1937-OTUKY,Two year,Yes,No
1573-LGXBA,One year,Yes,No
1764-VUUMT,Two year,No,No
5073-WXOYN,Month-to-month,Yes,Yes
4713-ZBURT,Two year,No,No
3050-GBUSH,Month-to-month,Yes,No
0207-MDKNV,Month-to-month,No,Yes
7876-AEHIG,One year,No,No
7945-HLKEA,One year,No,No
9342-VNIMQ,Month-to-month,Yes,No
9851-KIELU,Month-to-month,Yes,Yes
3523-BRGUW,One year,No,No
3908-BLSYF,Month-to-month,No,Yes
3199-NPKCN,One year,Yes,No
5170-PTRKA,One year,Yes,No
4661-NJEUX,Month-to-month,Yes,No
2123-AGEEN,Month-to-month,Yes,No
1258-YMZNM,One year,Yes,No
0048-LUMLS,One year,No,No
7549-MYGPK,Month-to-month,Yes,Yes
5898-IGSLP,Month-to-month,No,No
3804-RVTGV,Month-to-month,Yes,Yes
6259-WJQLC,Month-to-month,Yes,No
9227-LUNBG,Month-to-month,No,Yes
7997-EASSD,One year,Yes,No
0730-KOAVE,Month-to-month,Yes,No
8975-SKGRX,Two year,Yes,No
0678-RLHVP,Two year,No,No
4315-MURBD,Month-to-month,Yes,Yes
2267-FPIMA,Month-to-month,Yes,No
1051-GEJLJ,Month-to-month,No,No
9734-YWGEX,Month-to-month,No,Yes
2719-BDAQO,Month-to-month,No,Yes
5285-MVEHD,One year,Yes,No
0379-DJQHR,Two year,No,No
0781-LKXBR,Month-to-month,Yes,Yes
5543-QDCRY,Month-to-month,Yes,No
0297-RBCSG,One year,Yes,No
4694-PHWFW,Month-to-month,No,No
0835-JKADZ,Two year,Yes,No
1907-UBQFC,Month-to-month,Yes,Yes
7508-SMHXL,Month-to-month,No,No
3865-YIOTT,One year,Yes,No
5993-BQHEA,One year,No,No
6024-RUGGH,Two year,Yes,No
6513-EECDB,Month-to-month,Yes,Yes
3956-CJUST,Month-to-month,Yes,No
4079-WWQQQ,Two year,Yes,No
6103-BOCOU,Month-to-month,Yes,No
5149-TGWDZ,One year,Yes,No
7471-WNSUF,One year,No,No
8942-DBMHZ,Month-to-month,No,No
4301-VVZKA,Month-to-month,Yes,No
9199-PWQVC,One year,Yes,No
4824-GUCBY,Month-to-month,No,No
5393-HJZSM,Month-to-month,No,No
7074-IEVOJ,Month-to-month,Yes,Yes
9625-QSTYE,Month-to-month,Yes,Yes
0862-PRCBS,Two year,Yes,No
8812-ZRHFP,One year,No,No
5146-CBVOE,Month-to-month,No,No
0454-OKRCT,Two year,No,No
5787-KXGIY,Two year,No,No
4750-ZRXIU,Month-to-month,Yes,Yes
4198-VFOEA,One year,Yes,No
6630-UJZMY,Month-to-month,Yes,No
5709-LVOEQ,Two year,No,No
6400-BWQKW,Month-to-month,Yes,Yes
2692-AQCPF,One year,Yes,No
0347-UBKUZ,Month-to-month,No,No
0835-DUUIQ,One year,No,No
0811-GSDTP,Month-to-month,No,No
7567-ECMCM,Month-to-month,Yes,No
6115-ZTBFQ,Two year,No,No
6353-BRMMA,Month-to-month,Yes,No
6680-WKXRZ,Month-to-month,No,Yes
6231-WFGFH,Month-to-month,Yes,No
9904-EHEVJ,Month-to-month,Yes,No
7028-DVOIQ,Month-to-month,Yes,Yes
6169-PPETC,Two year,No,No
4208-UFFGW,Month-to-month,No,Yes
8584-KMVXD,Month-to-month,No,No
8467-WYNSR,Month-to-month,No,No
0851-DFJKB,Month-to-month,No,No
5382-SOYZL,Month-to-month,Yes,No
9448-REEVD,Month-to-month,No,Yes
3261-CQXOL,Two year,No,No
8388-FYNPZ,Month-to-month,No,No
4002-BQWPQ,Month-to-month,No,No
5651-YLPRD,Month-to-month,Yes,No
2826-DXLQO,Month-to-month,No,No
4378-BZYFP,One year,Yes,No
9489-UTFKA,Month-to-month,No,No
4849-PYRLQ,Two year,No,No
9117-SHLZX,Month-to-month,Yes,Yes
9889-TMAHG,Month-to-month,No,Yes
4541-RMRLG,Month-to-month,No,Yes
7764-BDPEE,Month-to-month,No,No
3429-IFLEM,Two year,No,No
3158-MOERK,Month-to-month,Yes,Yes
7294-TMAOP,Month-to-month,No,Yes
5002-GCQFH,Month-to-month,Yes,No
0556-FJEGU,Two year,No,No
8919-FYFQZ,Month-to-month,Yes,Yes
0604-THJFP,Two year,Yes,No
2834-JRTUA,Two year,Yes,Yes
5875-YPQFJ,Month-to-month,Yes,Yes
5879-SESNB,Month-to-month,No,No
6646-QVXLR,One year,Yes,Yes
6461-PPAXN,One year,Yes,No
3318-ISQFQ,Month-to-month,Yes,No
1106-HRLKZ,Two year,No,No
2483-XSSMZ,One year,Yes,No
8603-IJWDN,Month-to-month,Yes,Yes
8165-ZJRNM,Two year,No,No
9369-XFEHK,Month-to-month,Yes,Yes
2604-XVDAM,Month-to-month,No,No
3717-OFRTN,Month-to-month,No,No
9046-JBFWA,Month-to-month,No,No
3280-NMUVX,One year,No,No
1206-EHBDD,Two year,No,No
8361-LBRDI,Two year,No,No
4883-KCPZJ,Two year,No,No
9108-EQPNQ,Two year,No,No
7277-KAMWT,Two year,No,No
3842-IYKUE,Month-to-month,No,Yes
6641-XRPSU,Month-to-month,Yes,Yes
1374-DMZUI,Month-to-month,Yes,Yes
2545-LXYVJ,Two year,No,No
3234-VKACU,Month-to-month,No,No
8357-EQXFO,Month-to-month,Yes,Yes
1989-PRJHP,Month-to-month,Yes,Yes
8120-JDCAM,Month-to-month,Yes,No
8917-FAEMR,Two year,No,No
7047-YXDMZ,Month-to-month,No,No
2858-EIMXH,One year,Yes,No
9524-EGPJC,Month-to-month,Yes,Yes
6993-OHLXR,Month-to-month,No,Yes
8818-XYFCQ,Month-to-month,Yes,Yes
6419-ZTTLE,One year,Yes,No
0929-HYQEW,Month-to-month,Yes,No
6614-YOLAC,Two year,No,No
7426-RHZGU,Month-to-month,Yes,No
4065-JJAVA,Month-to-month,No,No
4695-VADHF,Month-to-month,No,Yes
3863-IUBJR,One year,No,Yes
7649-SIJJF,Two year,Yes,No
9361-YNQWJ,One year,Yes,No
3748-FVMZZ,Month-to-month,Yes,No
9391-TTOYH,Month-to-month,Yes,No
1452-XRSJV,Month-to-month,No,No
3422-WJOYD,One year,No,No
8242-SOQUO,Month-to-month,Yes,No
7460-ITWWP,Month-to-month,Yes,No
7147-AYBAA,Month-to-month,Yes,No
7868-TMWMZ,Two year,Yes,No
4822-RVYBB,Month-to-month,Yes,Yes
6732-FZUGP,One year,No,No
8436-BJUMM,Month-to-month,Yes,Yes
4184-TJFAN,Month-to-month,Yes,Yes
8329-GWVPJ,Month-to-month,Yes,No
1352-VHKAJ,Month-to-month,No,No
4145-UQXUQ,Month-to-month,Yes,Yes
2632-TACXW,Two year,No,No
8146-QQKZH,Two year,No,No
1767-CJKBA,Two year,No,No
6445-TNRXS,Two year,Yes,No
4581-LNWUM,Month-to-month,No,No
4869-EPIUS,One year,Yes,No
9948-YPTDG,Month-to-month,Yes,Yes
1236-WFCDV,Month-to-month,No,Yes
1915-OAKWD,One year,Yes,No
7296-PIXQY,Month-to-month,No,No
4883-QICIH,Month-to-month,Yes,Yes
3354-OADJP,One year,No,No
3524-WQDSG,Month-to-month,Yes,No
0810-DHDBD,One year,No,No
4026-SKKHW,Month-to-month,Yes,No
2829-HYVZP,One year,Yes,No
8329-IBCTI,Month-to-month,No,Yes
1271-SJBGZ,Month-to-month,Yes,Yes
3845-JHAMY,Month-to-month,Yes,No
7013-PSXHK,One year,Yes,No
5669-SRAIP,Month-to-month,No,Yes
5981-ITEMU,Month-to-month,Yes,Yes
3486-NPGST,One year,No,No
6941-PMGEP,Month-to-month,Yes,Yes
1624-WOIWJ,Month-to-month,Yes,Yes
2074-GKOWZ,Month-to-month,Yes,Yes
0376-YMCJC,Month-to-month,Yes,Yes
6100-FJZDG,One year,Yes,No
4829-ZLJTK,Two year,Yes,No
1730-VFMWO,Month-to-month,No,No
7143-BQIBA,Month-to-month,No,No
3800-LYTRK,One year,No,No
0634-SZPQA,Month-to-month,Yes,Yes
9646-NMHXE,Two year,No,No
7030-NJVDP,Month-to-month,Yes,No
5536-RTPWK,Month-to-month,Yes,Yes
8883-GRDWQ,One year,No,No
6166-ILMNY,Month-to-month,No,Yes
3097-NNSPB,Month-to-month,Yes,Yes
7771-ZONAT,Two year,No,No
0655-RBDUG,Month-to-month,Yes,Yes
2111-DWYHN,Month-to-month,No,No
4194-WHFCB,Month-to-month,Yes,No
4121-AGSIN,One year,Yes,No
4361-BKAXE,Month-to-month,Yes,Yes
9845-PEEKO,Two year,Yes,No
0455-XFASS,Month-to-month,Yes,No
0301-KOBTQ,Two year,Yes,No
1751-NCDLI,Month-to-month,Yes,No
4367-NUYAO,Two year,No,No
9878-TNQGW,Month-to-month,Yes,Yes
9170-ARBTB,One year,No,No
4441-NIHPT,Month-to-month,Yes,Yes
8999-BOHSE,Month-to-month,No,Yes
7241-AJHFS,Month-to-month,No,No
7029-RPUAV,Month-to-month,Yes,Yes
4546-FOKWR,Month-to-month,Yes,No
9036-CSKBW,One year,No,No
5832-TRLPB,One year,Yes,No
8590-YFFQO,Two year,No,No
8659-IOOPU,Two year,No,No
1338-CECEE,One year,No,No
7439-DKZTW,Month-to-month,Yes,No
4646-QZXTF,Month-to-month,No,No
4607-CHPCA,One year,Yes,Yes
9742-XOKTS,One year,No,No
6921-OZMFH,Month-to-month,Yes,No
9578-FOMUK,Month-to-month,Yes,No
4712-UYOOI,Month-to-month,No,No
8824-RWFXJ,Month-to-month,Yes,Yes
7722-CVFXN,One year,Yes,No
8717-VCTXJ,One year,Yes,No
7363-QTBIW,Month-to-month,Yes,No
4159-NAAIX,Two year,No,No
0971-QIFJK,Two year,No,No
9397-TZSHA,Two year,No,No
3391-JSQEW,Month-to-month,Yes,No
0343-QLUZP,Two year,No,No
9763-PDTKK,Month-to-month,Yes,Yes
2176-LVPNX,Two year,No,No
7627-JKIAZ,Month-to-month,Yes,Yes
3312-UUMZW,Month-to-month,Yes,No
1271-UODNO,Two year,Yes,No
8461-EFQYM,One year,Yes,No
6900-RBKER,Two year,Yes,No
6891-JPYFF,Month-to-month,Yes,No
1459-QNFQT,Two year,No,No
1047-NNCBF,Month-to-month,No,No
3696-XRIEN,One year,Yes,No
4081-DYXAV,One year,Yes,Yes
0074-HDKDG,One year,Yes,No
8791-GFXLZ,Month-to-month,Yes,No
8111-SLLHI,Month-to-month,Yes,Yes
0927-LCSMG,Month-to-month,No,Yes
9330-DHBFL,One year,Yes,No
0098-BOWSO,Month-to-month,Yes,No
3452-ABWRL,Month-to-month,Yes,No
5859-HZYLF,Two year,Yes,No
8257-RZAHR,Month-to-month,Yes,Yes
5293-WXJAK,Month-to-month,Yes,Yes
3156-QLHBO,Month-to-month,No,No
2208-NQBCT,Month-to-month,No,No
1779-PWPMG,Two year,Yes,No
6621-NRZAK,Two year,No,No
0831-JNISG,Two year,No,No
0774-IFUVM,Month-to-month,Yes,No
3082-WQRVY,One year,No,No
9553-DLCLU,Two year,No,No
1641-BYBTK,Month-to-month,Yes,No
2460-NGXBJ,Month-to-month,Yes,No
2446-ZKVAF,Month-to-month,No,No
0841-NULXI,Month-to-month,Yes,Yes
3522-CDKHF,Month-to-month,Yes,No
1430-SFQSA,One year,No,No
0411-EZJZE,Month-to-month,Yes,No
7851-WZEKY,Month-to-month,Yes,Yes
8844-TONUD,Month-to-month,Yes,Yes
8807-ARQET,Month-to-month,Yes,No
8992-CEUEN,Month-to-month,No,No
4320-QMLLA,Month-to-month,No,No
8777-PVYGU,One year,Yes,No
8292-ITGYJ,Two year,Yes,No
6870-ZWMNX,Two year,No,No
0621-CXBKL,Two year,No,No
5268-DSMNQ,One year,Yes,No
5334-JLAXU,Month-to-month,Yes,No
4086-YQSNZ,Month-to-month,Yes,Yes
6242-MBHPK,Month-to-month,Yes,No
5868-CZJDR,Month-to-month,Yes,Yes
9359-UGBTK,One year,Yes,No
0135-NMXAP,Month-to-month,Yes,Yes
4782-OSFXZ,Two year,Yes,No
6479-OAUSD,One year,No,No
7129-ACFOG,Month-to-month,Yes,No
4189-NAKJS,One year,Yes,No
5562-BETPV,One year,No,No
1282-IHQAC,One year,Yes,No
9127-FHJBZ,Two year,Yes,No
6270-OMFIW,One year,Yes,Yes
1641-RQDAY,Month-to-month,Yes,No
0107-WESLM,Month-to-month,Yes,Yes
6994-ORCWG,One year,Yes,No
1346-UFHAX,Month-to-month,Yes,No
3992-YWPKO,Month-to-month,Yes,Yes
2933-XEUJM,Two year,No,No
0125-LZQXK,Month-to-month,Yes,Yes
5461-QKNTN,Month-to-month,Yes,No
4835-YSJMR,Two year,Yes,No
8399-YNDCH,Month-to-month,Yes,Yes
3164-YAXFY,Month-to-month,Yes,No
0887-WBJVH,One year,Yes,No
4660-IRIBM,Month-to-month,Yes,No
5673-FSSMF,Month-to-month,Yes,Yes
7670-ZBPOQ,One year,Yes,No
8089-UZWLX,Two year,No,No
0080-OROZO,One year,Yes,No
3916-NRPAP,Month-to-month,No,No
6807-SIWJI,One year,Yes,No
8221-HVAYI,Two year,Yes,No
1579-KLYDT,Month-to-month,Yes,Yes
5232-NXPAY,Two year,No,No
8967-SZQAS,Month-to-month,No,No
4468-KAZHE,Month-to-month,Yes,No
0455-ENTCR,Two year,No,No
8944-AILEF,Month-to-month,Yes,No
5542-NKVRU,Two year,Yes,No
7126-RBHSD,Month-to-month,No,No
5370-IIVVL,One year,Yes,No
6789-HJBWG,Month-to-month,Yes,No
3927-NLNRY,One year,Yes,Yes
9087-EYCPR,Two year,No,No
6791-YBNAK,Month-to-month,No,No
6358-LYNGM,Month-to-month,Yes,Yes
6077-BDPXA,Month-to-month,Yes,No
0013-MHZWF,Month-to-month,Yes,No
5494-HECPR,Month-to-month,Yes,Yes
8268-YDIXR,One year,Yes,No
9824-BEMCV,Month-to-month,Yes,Yes
1373-ORVIZ,Month-to-month,Yes,Yes
4291-SHSBH,Month-to-month,Yes,No
6980-IMXXE,Two year,No,No
9866-QEVEE,Month-to-month,Yes,Yes
9897-KXHCM,Month-to-month,Yes,Yes
0040-HALCW,Two year,No,No
0784-GTUUK,One year,Yes,No
7979-CORPM,Month-to-month,Yes,Yes
2294-DMMUS,Month-to-month,Yes,No
0872-JCPIB,Month-to-month,No,No
3055-MJDSB,Month-to-month,Yes,No
9091-WTUUY,Two year,No,No
1618-CFHME,Month-to-month,Yes,Yes
3165-HDOEW,Month-to-month,Yes,Yes
6581-NQCBA,Month-to-month,Yes,Yes
7115-IRDHS,Two year,No,No
8496-DMZUK,One year,No,No
2040-VZIKE,Month-to-month,Yes,No
9068-VPWQQ,Two year,No,No
0178-SZBHO,Month-to-month,No,No
0384-RVBPI,Month-to-month,No,No
1689-MRZQR,Month-to-month,No,Yes
1299-AURJA,Two year,No,No
4525-VZCZG,One year,Yes,No
1543-LLLFT,One year,Yes,No
5835-BEQEU,Month-to-month,Yes,Yes
2788-CJQAQ,One year,No,No
5565-FILXA,Month-to-month,Yes,Yes
0319-QZTCO,Month-to-month,Yes,No
2120-SMPEX,Month-to-month,Yes,No
0096-FCPUF,Month-to-month,Yes,No
0668-OGMHD,Month-to-month,No,No
5552-ZNFSJ,Month-to-month,No,Yes
2223-KAGMX,Month-to-month,No,Yes
6507-ZJSUR,Month-to-month,Yes,No
9408-HRXRK,Month-to-month,Yes,No
5593-SUAOO,One year,No,No
7321-PKUYW,Month-to-month,No,Yes
2833-SLKDQ,Month-to-month,No,Yes
6766-HFKLA,Two year,No,No
7595-EUIVN,Month-to-month,No,Yes
7617-EYGLW,Month-to-month,No,No
2026-TGDHM,Month-to-month,Yes,Yes
9220-ZNKJI,Two year,No,No
4030-VPZBD,Month-to-month,Yes,Yes
2226-ICFDO,Two year,Yes,No
0723-VSOBE,One year,No,No
5529-GIBVH,Two year,No,No
4187-CINZD,One year,No,Yes
9992-UJOEL,Month-to-month,Yes,No
4741-WWJQZ,Month-to-month,Yes,No
6625-UTXEW,Month-to-month,Yes,No
6818-WOBHJ,Month-to-month,Yes,Yes
6244-BESBM,Two year,Yes,No
1004-NOZNR,One year,No,No
1251-STYSZ,Month-to-month,Yes,No
2612-PHGOX,Two year,Yes,No
2408-TZMJL,One year,Yes,Yes
8480-PPONV,Two year,No,No
8780-IHCRN,Two year,No,No
4598-ZADCK,One year,Yes,No
1257-SXUXQ,Month-to-month,No,No
9681-KYGYB,Month-to-month,Yes,No
7182-OVLBJ,Two year,Yes,No
5095-ETBRJ,Two year,No,No
7005-CYUIL,Two year,Yes,No
4821-WQOYN,Two year,Yes,No
4730-AWNAU,One year,No,No
3452-FLHYD,One year,Yes,No
2388-LAESQ,Two year,Yes,No
9531-NSBMR,One year,Yes,No
6260-ONULR,Month-to-month,Yes,No
4389-UEFCZ,Two year,Yes,No
8711-LOBKY,Two year,No,No
9134-CEQMF,Month-to-month,Yes,Yes
8985-OOPOS,One year,No,No
8800-ZKRFW,Month-to-month,Yes,No
2616-FLVQC,Two year,No,No
9968-FFVVH,One year,No,No
3108-PCCGG,Two year,No,No
7993-PYKOF,Month-to-month,No,Yes
8390-FESFV,Two year,No,No
3022-BEXHZ,Two year,Yes,No
5027-XWQHA,Month-to-month,No,Yes
6248-TKCQV,Two year,Yes,No
6729-GDNGC,Month-to-month,No,No
6198-ZFIOJ,Month-to-month,No,No
5989-OMNJE,One year,No,No
4566-QVRRW,Month-to-month,Yes,Yes
1291-CUOCY,Two year,Yes,No
9795-SHUHB,Two year,Yes,No
3230-IUALN,Two year,Yes,No
0042-RLHYP,Two year,No,No
8519-IMDHU,Month-to-month,Yes,Yes
4945-RVMTE,Month-to-month,Yes,No
0201-OAMXR,One year,No,Yes
1866-NXPSP,One year,Yes,No
3372-KWFBM,Month-to-month,Yes,Yes
7831-QGOXH,Month-to-month,Yes,Yes
6393-WRYZE,Month-to-month,Yes,Yes
3941-XTSKM,One year,Yes,No
1661-CZBAU,One year,Yes,No
6599-RCLCJ,Month-to-month,Yes,Yes
9831-BPFRI,One year,Yes,Yes
5158-RIVOP,Two year,No,No
9788-YTFGE,Month-to-month,Yes,No
9277-JOOMO,Month-to-month,No,No
1907-YLNYW,Month-to-month,Yes,No
1725-MIMXW,Month-to-month,Yes,Yes
8947-YRTDV,One year,No,No
3161-ONRWK,One year,Yes,No
0114-RSRRW,Month-to-month,Yes,No
4565-NLZBV,Two year,Yes,No
0031-PVLZI,Month-to-month,No,Yes
7206-GZCDC,Month-to-month,Yes,Yes
6682-VCIXC,One year,Yes,No
4791-QRGMF,One year,Yes,Yes
6475-VHUIZ,Month-to-month,No,No
3910-MRQOY,Two year,No,No
0661-WCQNQ,One year,Yes,No
7537-RBWEA,Month-to-month,Yes,No
4656-CAURT,Two year,No,No
0121-SNYRK,One year,Yes,No
1768-ZAIFU,Month-to-month,Yes,Yes
4671-LXRDQ,Month-to-month,Yes,Yes
3733-LSYCE,Month-to-month,No,No
6265-FRMTQ,Two year,No,No
1934-SJVJK,Month-to-month,No,Yes
3838-OZURD,Month-to-month,Yes,Yes
1371-DWPAZ,Two year,No,No
9269-CQOOL,Month-to-month,Yes,Yes
2017-CCBLH,Two year,No,No
7690-KPNCU,One year,Yes,No
0536-BGFMZ,Month-to-month,No,No
2293-IJWPS,One year,Yes,No
2845-HSJCY,Month-to-month,Yes,Yes
5469-NUJUR,Two year,Yes,No
1184-PJVDB,Month-to-month,Yes,Yes
2625-TRCZQ,Month-to-month,Yes,No
4102-HLENU,Two year,No,No
7266-GSSJX,Month-to-month,Yes,No
7722-VJRQD,Two year,No,No
7073-QETQY,One year,Yes,No
9415-DPEWS,Month-to-month,Yes,Yes
5624-RYAMH,Month-to-month,Yes,No
0196-JTUQI,Month-to-month,Yes,No
7130-YXBRO,Month-to-month,Yes,No
9272-LSVYH,Month-to-month,No,No
7943-RQCHR,Month-to-month,Yes,Yes
3793-MMFUH,Month-to-month,Yes,Yes
3249-ZPQRG,Month-to-month,No,Yes
2568-BRGYX,Month-to-month,Yes,Yes
3084-DOWLE,Two year,No,No
1084-MNSMJ,Two year,No,No
7721-JXEAW,Month-to-month,Yes,Yes
7249-WBIYX,Month-to-month,Yes,Yes
4238-HFHSN,Month-to-month,Yes,No
6250-CGGUN,One year,No,No
5478-JJVZK,Month-to-month,Yes,No
7596-IIWYC,Two year,Yes,No
6567-HOOPW,Month-to-month,Yes,Yes
9793-WECQC,Month-to-month,No,No
4291-HPAXL,Month-to-month,No,No
8999-YPYBV,Two year,Yes,No
1839-FBNFR,Two year,Yes,No
3164-AALRN,One year,Yes,Yes
3071-MVJCD,Two year,No,No
1697-BCSHV,Month-to-month,Yes,No
0562-KBDVM,Two year,Yes,No
